N° progressivo;N° catalogo;Conferente;Anno;ID Par;Paragrafo;ID Arg;Argomento;ID Sub;Subargomento;ID TL;Tipo lotto;Simbolo;N° pezzi;Descrizione;Immagine;Col;B/N;Virata;Seppia;Foto;FG;GF;Colore;Titolo;Codice magazzino;Codice committente;Ragione sociale;Nota carico;Prezzo base;Off te 1;Offerta1;Off te 2;Offerta2;Off te 3;Offerta3;Off te 4;Offerta 4;Vincente;ad Euro;Riferimento Sassone;Indirizzo;Indirizzo 1
19788;939;;1923;;EUROPA;;;;;;Frammento;;1;Frammento di lettera con la serie compl. Pro Juventute 1922 (N. 188/ 91) annullata "Congresso per la pace in Oriente - Losanna 3/ 1/ 23". Ottima qualità, catal. € 100,00 + annullo.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;;;
19789;940;;1923;;EUROPA;;;;;;Usato;;1;Pro Juventute (N. 192/ 95) con annulli dell'epoca. Catal. € 75,00.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;;;
19790;941;;1932;;EUROPA;;;;;;Nuovo senza linguella;;1;Conferenza sul disarmo compl. (N. 254/ 59 + PA 16/ 18). Catal. € 149,00.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19791;942;;1945;;EUROPA;;;;;;Nuovo senza linguella;;1;Pax (N. 405/ 17), ottima qualità, catal. € 670,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 220,00;;;;;;0;;;;250,00;;;
19792;943;;1945;;EUROPA;;;;;;Usato;;1;Pax (N. 405/ 17), ottima qualità, catal. € 1.200,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 400,00;;;;;;0;;;;;0405;;
19793;944;;1955;;EUROPA;;;;;;Nuovo senza linguella;;1;Esposizione di Losanna, la coppia ricavata dal foglietto relativo (N. 561 A/ B). Catal. € 80,00.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;;;
19794;945;;1919/20;;EUROPA;;Svizzera;;;;Nuovo senza linguella;;1;Posta Aerea - Soprastamptati (N. 1/ 2). Certific. En. Diena + altro timbrino peritale sul cent. 30. Catal. € 520,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 170,00;;;;;;0;;;;;;;
19795;946;;1919/20;;EUROPA;;;;;;Frammento;;1;Posta Aerea - Cent. 30 e cent. 50 soprast. (N. 1/ 2) su 2 distinti frammenti. Ottima qualità, il N. 1 certific. En. Diena. Catal. € 1.750,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 650,00;;;;;;0;;;;;;;
19796;947;;1923/37;;EUROPA;;;;;;Nuovo senza linguella;;1;Posta Aerea - Soggetti vari (N. 3/ 9). Catal. € 170,00.;;1;0;0;0;0;0;;;;;;;;€ 55,00;;;;;;0;;;;;;;
19797;948;;1924/36;;EUROPA;;;;;;Nuovo senza linguella;;1;Posta Aerea - Icaro (N. 10/ 12), carta goffrata. Catal. € 67,00.;;1;0;0;0;0;0;;;;;;;;€ 20,00;;;;;;0;;;;;;;
19798;949;;1924/26;;EUROPA;;;;;;Usato;;1;Posta Aerea - Icaro, carta goffrata (PA 10/ 12), annulli dell'epoca. Catal. € 230,00.;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;;;;
19799;950;;1929/30;;EUROPA;;;;;;Nuovo senza linguella;;1;Posta Aerea - Simboli (N. 13/ 15), carta goffrata. Allegato certificato commerciale. Catal. € 130,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;;;
19800;951;;1941/72;;EUROPA;;;;;;Usato;;1;Posta Aerea - Tutte le emissioni relative (PA 27/ 34 + 34 A + 35 + 36/ 39 + 40 + 41 + 42/ 43 + 44 + 45 + 46 + 47). Catal. € 242,00.;;1;0;0;0;0;0;;;;;;;;€ 80,00;;;;;;0;;;;;;;
19801;952;;1934;;EUROPA;;;;;;Nuovo senza linguella;;1;Foglietto - Naba (N. 1), splendido, certific. G. Bolaffi. Catal. € 1.050,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 350,00;;;;;;0;;;;;;;
19802;953;;1936;;EUROPA;;;;;;Nuovo senza linguella;;1;Foglietto - Pro Patria (BF 2). Catal. € 95,00.;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;30,00;;;
19803;954;;1937;;EUROPA;;;;;;Usato;;1;Foglietto - "Pro Juventute" (BF 3). Catal. € 80,00.;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;;;;
19804;955;;1938;;EUROPA;;;;;;Nuovo senza linguella;;1;Foglietto - Aarau (BF 4). Catal. € 90,00.;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;;;;
19805;956;;1941;;EUROPA;;;;;;Nuovo senza linguella;;1;Foglietto - Pro Juventute (BF 6). Catal. € 130,00.;;1;0;0;0;0;0;;;;;;;;€ 45,00;;;;;;0;;;;;;;
19806;957;;1942;;EUROPA;;;;;;Nuovo senza linguella;;1;Foglietto - Pro Patria (BF 7). Catal. € 110,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;;;
19807;958;;1943;;EUROPA;;;;;;Nuovo senza linguella;;1;Foglietto - Centenario francobollo svizzero, foglietto di 2 valori (BF 9). Catal. € 120,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;;;
19808;959;;1943;;EUROPA;;;;;;Nuovo senza linguella;;1;Centen. Francobollo Svizzero, non dentell (N. 384 A), blocco di 12 esempl. ricavato dal BF 8. Tipiche striature di gomma. Catal. € 42,00++.;;1;0;0;0;0;0;;;;;;;;€ 15,00;;;;;;0;;;;;;;
19809;960;;1943;;EUROPA;;;;;;Nuovo senza linguella;;1;Foglietto - Centen. Francobollo di Ginevra (BF 10). Catal. € 90,00.;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;;;;
19810;961;;1945;;EUROPA;;;;;;Nuovo senza linguella;;1;Foglietto - Dono Svizzero (BF 11). Catal. € 275,00.;;1;0;0;0;0;0;;;;;;;;€ 90,00;;;;;;0;;;;;;;
19811;962;;1945;;EUROPA;;;;;;Nuovo senza linguella;;1;Foglietto - Colomba di Basilea (BF 12). Catal. € 190,00.;;1;0;0;0;0;0;;;;;;;;€ 65,00;;;;;;0;;;;;;;
19812;963;;1948;;EUROPA;;;;;;Nuovo senza linguella;;1;Foglietto - Imaba (BF 13). Catal. € 115,00.;;1;0;0;0;0;0;;;;;;;;€ 35,00;;;;;;0;;;;44,00;;;
19813;964;;1951;;EUROPA;;;;;;Nuovo senza linguella;;1;Foglietto - Lunaba (BF 14). Catal. € 325,00.;;1;0;0;0;0;0;;;;;;;;€ 110,00;;;;;;0;;;;;;;
19814;965;;1951;;EUROPA;;;;;;Usato;;1;Foglietto - Lunaba (BF 14), ottima qualità, annullo speciale del primo giorno. Catal. € 230,00++.;;1;0;0;0;0;0;;;;;;;;€ 90,00;;;;;;0;;;;;;;
19815;966;;1918;;EUROPA;;;;;;Nuovo senza linguella + nuovo con linguella;;1;Servizio - Soprast. "Industrielle Kriegs..." in caratteri piccoli (N. 1/ 8). Ottima qualità, gran parte dei valori sembrano essere senza linguella. Calcoliamo comunque sul prezzo del linguellato: € 1.000,00++. Foto.;;1;0;0;0;0;0;;;;;;;;€ 350,00;;;;;;0;;;;;;;
19816;967;;1923;;EUROPA;;;;;;Usato;;1;Servizio - Soprast. "S. d. N. Bureau International du Travail" (N. 32/ 45). Catal. € 385,00.;;1;0;0;0;0;0;;;;;;;;€ 130,00;;;;;;0;;;;;;;
19817;968;;1924/27;;EUROPA;;;;;;Usato;;1;Servizio - Soprast. "S. d. N. Bureau International du Travail" (N. 62/ 77). Catal. € 630,00.;;1;0;0;0;0;0;;;;;;;;€ 220,00;;;;;;0;;;;;;;
19818;969;;1932;;EUROPA;;;;;;Usato;;1;Servizio - Conferenza sul disarmo soprast. "Societè des Nations" (N. 78/ 83). Catal. € 135,00.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19819;970;;1937;;EUROPA;;;;;;Usato;;1;Servizio - Emissioni varie con perforazione "croce" (N. 114/ 31). Il N. 129 (che è il meno costoso della serie) è difettoso nella dentellatura e non calcolato. Catal. € 575,50. Foto.;;1;0;0;0;0;0;;;;;;;;€ 200,00;;;;;;0;;;;;;;
19820;971;;1939;;EUROPA;;;;;;Usato;;1;Servizio - Soggetti storici soprast. "Societè des Nations" (N. 175/ 77). Catal. € 70,00.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;;;
19821;972;;1939;;EUROPA;;;;;;Usato;;1;Servizio - Soggetti storici soprast. "S. d. N. Bureau International du Travail" (N. 178/ 80). Catal. € 70,00.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;;;
19822;973;;1942;;EUROPA;;;;;;Usato;;1;Servizio - Vedute e soggetti storici soprast. "Officiel" (N. 185/ 202 + 205). Catal. € 56,50.;;1;0;0;0;0;0;;;;;;;;€ 20,00;;;;;;0;;;;;;;
19823;974;;1944;;EUROPA;;;;;;Usato;;1;Servizio - Emissioni varie soprast. "Courrier de la Societè des Nationes" (N. 206/ 26). Catal. € 120,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;;;
19824;975;;1950;;EUROPA;;;;;;Usato;;1;Servizio - Tecnica e paesaggi soprast. "Officiel" (N. 285/ 95). Catal. € 110,00.;;1;0;0;0;0;0;;;;;;;;€ 45,00;;;;;;0;;;;;;;
19825;976;;1950;;EUROPA;;;;;;Nuovo senza linguella;;1;Servizio - Soprast. "Nation Unies Office Europeen" (N. 296/ 315). Certific. Sorani per i 3 alti valori. Catal. € 640,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 220,00;;;;;;0;;;;;;;
19826;977;;1950;;EUROPA;;;;;;Usato;;1;Servizio - Soprast. "Nations Unies Office Europeen" (N. 296/ 315). Catal. € 700,00. Foto.;;1;0;0;0;0;0;;;;;;;;€ 240,00;;;;;;0;;;;;;;
19827;978;;1950;;EUROPA;;;;;;Nuovo senza linguella;;1;Servizio - Soprast. "Bureau International du Travail" (N. 316/ 26). Catal. € 150,00.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19828;979;;1950;;EUROPA;;;;;;Usato;;1;Servizio - Soprast. "Bureau International du Travail" (N. 316/ 26). Catal. € 150,00.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19829;980;;1950;;EUROPA;;;;;;Nuovo senza linguella;;1;Servizio - Soprast. "Bureau International d' Education" (N. 327/ 37). Catal. € 87,00.;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;;;;
19830;981;;1950;;EUROPA;;;;;;Usato;;1;Servizio - Soprast. "Bureau International d' Education" (N. 327/ 37). Catal. € 130,00.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;;;
19831;982;;1948/50;;EUROPA;;;;;;Nuovo senza linguella;;1;Servizio - Soprast. "Organisation Mondiale de la Santè" (N. 338/ 53). Catal. € 300,00.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;;;;
19832;983;;1948/50;;EUROPA;;;;;;Usato;;1;Servizio - Soprast. "Organisation Mondiale de la Santè" (N. 338/ 53). Catal. € 270,00.;;1;0;0;0;0;0;;;;;;;;€ 90,00;;;;;;0;;;;;;;
19833;984;;1883;;EUROPA;;;;;;Usato;;1;Segnatasse - Cifra rossa, fondo verde azzurro, cent. 10 (N. 16). Catal. € 30,00.;;1;0;0;0;0;0;;;;;;;;€ 10,00;;;;;;0;;;;;;;
19834;985;;1883;;EUROPA;;;;;;Usato;;1;Segnatasse - Cifra rossa, fondo verde azzurro, cent. 500 (N. 20). Catal. € 225,00.;;1;0;0;0;0;0;;;;;;;;€ 75,00;;;;;;0;;;;;;;
19835;986;;1877/81;;EUROPA;;;;;;Nuovo con linguella;;1;Telegrafici - Cent. 25 carta senza fili di seta (N. 9), molto bello, catal. € 260,00. Inoltre non calcolati (difettosi) vari altri valori.;;1;0;0;0;0;0;;;;;;;;€ 85,00;;;;;;0;;;;;;;
19836;987;;1862/1946;;LOTTI E COLLEZIONI;;Regno;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Regno - R. Sociale - Luogotenenza - Collezione non completa: fino a circa il 1924 senza linguella, usati o con linguella. Poi generalmente senza linguella. Varie emissioni di discreto, buon e ottimo valore, qualità in genere ottima. Catal. Circa € 9.300,0;;1;0;0;0;0;0;;;;;;;;€ 1500,00;;;;;;0;;;;;;;
19837;991;;1962/95;;LOTTI E COLLEZIONI;;Repubblica;;;;Nuovo senza linguella;;1;Collezione apparentemente completa del periodo, ottima qualità. Catal. € 1180,00 circa, montata su fogli Marini (in omaggio) che costerebbero circa € 530,00. Prezzo base simbolico.;;1;0;0;0;0;0;;;;;;;;€ 275,00;;;;;;0;;;;;;;
19838;1003;40;1968/2003;;LOTTI E COLLEZIONI;;Olanda;;;;Nuovo senza linguella;;1;Olanda -Collezione apparentemente completa del periodo dei francobolli tipo compreso foglietti e servizi, tutti ottimamente conservati, sono inoltre presenti alcuni interi postali, FDC e bollettini. Montata su fogli personalizzati. Catal. € 1930,00 circa.;;1;0;0;0;0;0;;;;;;;;€ 430,00;;;;;;0;;;;430,00;;;
19839;1004;40;1967/85;;LOTTI E COLLEZIONI;;Svizzera;;;;Nuovo senza linguella;;1;Svizzera - Collezione apparentemente completa del periodo compresi servizi, generalmente ottima conservazione. Montata su fogli personalizzati. Inoltre collezione delle FDC del periodo raccolte in albumetti Bolaffi. Catal. € 400,00 circa.;;1;0;0;0;0;0;;;;;;;;€ 115,00;;;;;;0;;;;115,00;;;
19840;1000;40;1967/84;;LOTTI E COLLEZIONI;;Austria;;;;Nuovo senza linguella;;1;Austrica - Collezione apparentemente completa, generalmente ottima conservazione montata su fogli personalizzati. Catal. € 445,00 circa.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;;;;
19841;989;;1945/54;;LOTTI E COLLEZIONI;;Repubblica;;;;nuovo senza linguella + nuovo con linguella;;1;Collezione praticamente completa del periodo, mancano solo Democratica, Risorgimento, ERP e Montecassino per la posta ordinaria, segnatasse e pacchi postali nei servizi. Alcuni valori sono linguellati, buona conservazione. Catal. € 3.900,00 circa.;;1;0;0;0;0;0;;;;;;;;€ 950,00;;;;;;0;;;;;;;
19842;992;;1877/1907;;LOTTI E COLLEZIONI;;RSM;;;;Usato;;1;Collezione non completa del periodo classico, in massima parte usati, qualche sporadico e non rilevante esempl. nuovo. Conteggi effettuati dal conferente sul Sassone 2005 € 1.022,50.;;1;0;0;0;0;0;;;;;;;;€ 250,00;;;;;;0;;;;;;;
19843;993;;1921/61;;LOTTI E COLLEZIONI;;RSM;;;;nuovo senza linguella + nuovo con linguella;;1;Collezione non completa del periodo comprese alcune buone presenze nei servizi. Qualità generalmente molto buona, notate diverse serie di discreto/ buon pregio tra le quali 1927 Onofri soprast., vedute e palazzetti (N. 141/ 58), elicottero ed Europa singo;;1;0;0;0;0;0;;;;;;;;€ 850,00;;;;;;0;;;;;;;
19844;994;;1978/90;;LOTTI E COLLEZIONI;;RSM;;;;Nuovo senza linguella;;1;Collezione completa del periodo, ottima qualità generale. Montata su fogli d'album Euralbo/ Falcon (non conteggiati). Catal. Unificato 2010 € 430,00 circa.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;;;;
19845;996;;1945/53;;LOTTI E COLLEZIONI;;Austria;;;;Usato;;1;Austria - Ottimo inizio di collezione, 13 emissioni, solo serie compl. fra le quali N. 539/ 42 - 648/ 52 - 732/ 32 - 773/ 76 - PA 47/ 53 ecc. Catal. € 285,00 circa.;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;82,50;;;
19846;999;;1967;;LOTTI E COLLEZIONI;;Austria;;;;lettera;;1;Austria - 16 interi postali diversi viaggiati anche con affrancatura complementare (1 nuovo) + 2 interi postali anni '30 + 2 doppi.;;1;0;0;0;0;0;;;;;;;;€ 35,00;;;;;;0;;;;;;;
19847;1001;;1974/83;;LOTTI E COLLEZIONI;;Austria;;;;lettera;;1;Austria - La collezione dei 10 "Christkindl" relativa alle annate indicate.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;;;
19848;995;;1883/914;;LOTTI E COLLEZIONI;;Austria;;;;Nuovo con linguella + Usato;;1;Austria - Levante - Circa 100 esempl. assortiti con qualche discreto valore + 44 esempl. su frammento ed un frontespizio. Lotto molto divertente ed interessante.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;;;;
19849;1002;;1980/85;;LOTTI E COLLEZIONI;;Azzorre e Madeira;;;;Nuovo senza linguella;;1;Azzorre - Madera - Collezione completa eccetto foglietti Europa.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19850;1005;;1900/50;;LOTTI E COLLEZIONI;;Svizzera;;;;lettera;;1;Svizzera - 8 interi postali nuovi + 6 utilizzati, assortiti, in genere ottima conservazione. Non frequenti.;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;;;;
19851;997;;1945/47;;LOTTI E COLLEZIONI;;Austria;;;;Nuovo con linguella;;1;Austria - Collezione non completa, oltre 70 emissioni, solo serie complete. Catal. € 150,00 circa calcolando sul prezzo dei linguellati e quando non indicato meno della metà del prezzo pieno.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;;;;
19852;1006;;1884/98;;LOTTI E COLLEZIONI;;antigua;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Antigua - Inizio di collezione, circa 210 esempl. in serie complete e non complete, alcuni di discreto pregio su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 40,00;;;;;;0;;;;41,00;;;
19853;1007;;1973/95;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Belize - Inizio di collezione su fogli d'album. Circa 90 esemplari.;;1;0;0;0;0;0;;;;;;;;€ 15,00;;;;;;0;;;;;;;
19854;1008;;1880/2001;;LOTTI E COLLEZIONI;;Bermuda;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Bermuda - Inizio di collezione, circa 330 esemplari, in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 75,00;;;;;;0;;;;;;;
18847;4;;1850;;ANTICHI STATI;;Lombardo Veneto;;;;Frammento;;1;Stemma cent. 10 grigio nero, I tirat. (N. 2 b). Splendido, firmato G. Bolaffi. Catal. € 850,00+.;;1;0;0;0;0;0;;;;;;;;€ 265,00;;;;;;0;;;;;0002b;;
18848;6;;1850;;ANTICHI STATI;;Lombardo Veneto;;;;Usato;;1;Stemma cent. 30 I tipo, I tirat. (N. 7 a), splendido, catal. € 75,00++.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;0007a;;
18849;7;;1850;;ANTICHI STATI;;Lombardo Veneto;;;;Usato;;1;Stemma cent. 30 I tipo bruno grigiastro (N. 7 e), evidente fallo sullo "0" di 30, che risulta deformato.;;1;0;0;0;0;0;;;;;;;;€ 35,00;;;;;;0;;;;;0007e;;
18850;8;;1850;;ANTICHI STATI;;Lombardo Veneto;;;;Usato;;1;Stemma cent. 45 azzurro, I tipo, cartiglio parzialmente rotto sotto la cifra "4" (N. 10 i), Ottima qualità, su piccolissimo frammento. Catal. € 350,00.;;1;0;0;0;0;0;;;;;;;;€ 130,00;;;;;;0;;;;;0010i;;
19855;1009;;1887/997;;LOTTI E COLLEZIONI;;bolivia;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Bolivia - Inizio di collezione, circa 700 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 85,00;;;;;;0;;;;;;;
19856;1010;;1912/98;;LOTTI E COLLEZIONI;;Isole Cayman;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Isole Cayman - Inizio di collezione, circa 165 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 30,00;;;;;;0;;;;30,00;;;
19857;1011;;1868/972;;LOTTI E COLLEZIONI;;ceylon;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Ceylon - Inizio di collezione, oltre 300 esemplari in serie complete e non complete, parecchi di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 60,00;;;;;;0;;;;65,00;;;
19858;1012;;1948/90;;LOTTI E COLLEZIONI;;corea del nord;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Corea del Nord - Inizio di collezione, oltre 445 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19859;1013;;1949/2002;;LOTTI E COLLEZIONI;;corea del sud;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Corea del Sud - Inizio di collezione, oltre 800 esemplari in serie complete e non complete, alcuni di discreto e buon pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 80,00;;;;;;0;;;;;;;
19860;1014;;1862/2000;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Costa Rica - Inizio di collezione, oltre 1000 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;110,00;;;
19861;1015;;1883/1995;;LOTTI E COLLEZIONI;;dominica;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Dominica - Inizio di collezione, oltre 180 esemplari in serie complete e non complete. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 15,00;;;;;;0;;;;15,00;;;
19862;1016;;1885/2000;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Rep. Dominicana - Inizio di collezione, oltre 1.000 esempl. in serie compl. e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;;;;
19863;1017;;;;LOTTI E COLLEZIONI;;Dubai;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Dubai - Emirati Arabi Uniti - Inizio di collezione, oltre 280 esemplari in serie complete e non complete. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 20,00;;;;;;0;;;;22,00;;;
19864;1018;;1882/1995;;LOTTI E COLLEZIONI;;Fiji;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Fiji - Inizio di collezione, oltre 230 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 45,00;;;;;;0;;;;45,00;;;
19865;1020;;;;LOTTI E COLLEZIONI;;formosa;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Formosa - Inizio di collezione, circa 1.570 esemplari in serie complete e non complete, molti di buono ed ottimo pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 175,00;;;;;;0;;;;;;;
19866;1021;;1911/91;;LOTTI E COLLEZIONI;;gilbert;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Gilbert Ellice - Kiribati - Inizio di collezione, circa 160 esemplari in serie complete e non complete. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;;;;
19867;1022;;1930/2000;;LOTTI E COLLEZIONI;;giordania;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Giordania - Inizio di collezione, oltre 680 esemplari in serie complete e non complete. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19868;1023;;1883/91;;LOTTI E COLLEZIONI;;grenada;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Grenada- Inizio di collezione, circa 335 esemplari in serie complete e non complete. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 35,00;;;;;;0;;;;;;;
19869;1024;;1882/1986;;LOTTI E COLLEZIONI;;haiti;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Haiti - Inizio di collezione, circa 735 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
19870;1025;;1865/1992;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Honduras - Inizio di collezione, circa 590 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 60,00;;;;;;0;;;;;;;
19871;1026;;1882/2002;;LOTTI E COLLEZIONI;;hong;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Hong Kong - Inizio di collezione, circa 770 esemplari in serie complete e non complete, molti di discreto e buon pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 150,00;;;;;;0;;;;155,00;;;
19872;1027;;1865/1949;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;India Inglese + Stati indiani - Inizio di collezione, circa 485 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;70,00;;;
19873;1028;;1882/1962;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Indie Portoghesi - Inizio di collezione, circa 235 esemplari in serie complete e non complete. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 25,00;;;;;;0;;;;33,00;;;
19874;1029;;1949/2002;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;India - Inizio di collezione, oltre 1.820 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 120,00;;;;;;0;;;;125,00;;;
19875;1030;;1948/2000;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Indonesia - Inizio di collezione, circa 1.570 esemplari. Qualche discreto valore. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 70,00;;;;;;0;;;;70,00;;;
19876;1031;;1918/2000;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Iraq - Inizio di collezione, circa 865 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 100,00;;;;;;0;;;;;;;
19877;1032;;1860/1999;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Jamaica - Inizio di collezione, oltre 470 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 35,00;;;;;;0;;;;37,00;;;
19878;1033;;1927/97;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Kuwait - Inizio di collezione, circa 600 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 90,00;;;;;;0;;;;;;;
19879;1034;;1951/99;;LOTTI E COLLEZIONI;;;;;;Nuovo senza linguella + Nuovo con linguella + Usato;;1;Laos - Inizio di collezione, circa 550 esemplari in serie complete e non complete, alcuni di discreto pregio. Su fogli d'album.;;1;0;0;0;0;0;;;;;;;;€ 50,00;;;;;;0;;;;;;;
